Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Unit,Indicator,Value
22,2019-20,ENG,England,%,Follow_up_Attended_All_Ages,64.0062209306571000000
22,2019-20,ENG,England,%,Follow_up_Cancel_Adv_All_Ages,14.6221076688304000000
22,2019-20,ENG,England,%,Follow_up_Cancel_Clinic_All_Ages,8.8962229020787500000
22,2019-20,ENG,England,%,Follow_up_Cancel_Day_All_Ages,2.5183086662237100000
22,2019-20,ENG,England,%,Follow_up_DNA_Late_All_Ages,0.0343173404791285000
22,2019-20,ENG,England,%,Follow_up_DNA_Left_Not_Seen_All_Ages,0.0248253101338376000
22,2019-20,ENG,England,%,Follow_up_DNA_No_Adv_Warn_All_Ages,9.8979971815971400000
22,2019-20,ENG,England,Number,Follow_up_Total_number_All_Ages,136957
22,2019-20,ENG,England,%,New_appointment_Attended_All_Ages,74.5589135408922000000
22,2019-20,ENG,England,%,New_appointment_Cancel_Adv_All_Ages,13.1711805712455000000
22,2019-20,ENG,England,%,New_appointment_Cancel_Clinic_All_Ages,3.5570362276273100000
22,2019-20,ENG,England,%,New_appointment_Cancel_Day_All_Ages,1.9989072968742900000
22,2019-20,ENG,England,%,New_appointment_DNA_Late_All_Ages,0.0340956238472187000
22,2019-20,ENG,England,%,New_appointment_DNA_Left_Not_Seen_All_Ages,0.0328632519009337000
22,2019-20,ENG,England,%,New_appointment_DNA_No_Adv_Warn_All_Ages,6.6470034876126100000
22,2019-20,ENG,England,Number,New_appointment_Total_number_All_Ages,243433
22,2019-20,ENG,England,%,Return_for_Treatment_Attended_All_Ages,79.2229458757098000000
22,2019-20,ENG,England,%,Return_for_Treatment_Cancel_Adv_All_Ages,11.6173120728929000000
22,2019-20,ENG,England,%,Return_for_Treatment_Cancel_Clinic_All_Ages,3.0126086817029700000
22,2019-20,ENG,England,%,Return_for_Treatment_Cancel_Day_All_Ages,2.0212390516218000000
22,2019-20,ENG,England,%,Return_for_Treatment_DNA_Late_All_Ages,0.0481247393243287000
22,2019-20,ENG,England,%,Return_for_Treatment_DNA_Left_Not_Seen_All_Ages,0.0096249478648657300
22,2019-20,ENG,England,%,Return_for_Treatment_DNA_No_Adv_Warn_All_Ages,4.0681446308832500000
22,2019-20,ENG,England,Number,Return_for_Treatment_Total_number_All_Ages,31169
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,Follow_up_Attended_All_Ages,59.6312037290924000000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,Follow_up_Cancel_Adv_All_Ages,15.8829174664107000000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,Follow_up_Cancel_Clinic_All_Ages,10.7485604606526000000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,Follow_up_Cancel_Day_All_Ages,1.9125308472717300000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,Follow_up_DNA_Late_All_Ages,0.0342747463668769000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,Follow_up_DNA_Left_Not_Seen_All_Ages,0.0342747463668769000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,Follow_up_DNA_No_Adv_Warn_All_Ages,11.7562380038388000000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",Number,Follow_up_Total_number_All_Ages,14588
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,New_appointment_Attended_All_Ages,79.2175023005907000000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,New_appointment_Cancel_Adv_All_Ages,10.1522842639594000000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,New_appointment_Cancel_Clinic_All_Ages,2.8349214830646800000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,New_appointment_Cancel_Day_All_Ages,1.4575355478374400000
22,2019-20,NEYH,"North East, Yorkshire and the Humber",%,New_appointment_DNA_Late_All_Ages,0.0118740166829934000
